1830,"[{'P', 'Sb', 'As'}, {'Bi', 'Al', 'B'}, {'W', 'Mo', 'U'}, {'W', 'Mo'}, {np.str_('Zr'), 'Ti', 'Si'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Ni', np.str_('Mn'), 'Cu', 'Hg', np.str_('Co')}, {'O', 'S', 'Se'}, {'S', 'Se'}, {'Br', 'I', 'F', 'Cl'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Zn', 'Ba', 'Pb', 'Mg', 'Ca'}, {np.str_('Pt'), 'Pd'}, {'Ba', 'Pb', 'Ca'}, {'K', 'Na', 'H'}, {'Zn', 'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'Au', 'Tl'}, {'Bi', 'Al', 'B', np.str_('Sb')}, {np.str_('Be'), np.str_('Sn')}]"
1831,"[{'Li', 'Na', 'K', 'H', 'Ag'}, {'Bi', 'Al'}, {'Pt', 'Pd'}, {'Ba', 'Sr', np.str_('Pb'), 'Ca'}, {'O', 'S'}, {np.str_('W'), 'Mo'}, {'P', 'Sb', 'As'}, {'Br', 'I', 'F', 'Cl'}, {'Pt', np.str_('Ir')}, {'Zr', 'Ti', 'Si', np.str_('Th')}, {np.str_('Fe'), np.str_('Ni'), np.str_('Co')}, {'Zr', 'Ti', 'Si'}, {'K', 'Na', 'H'}, {np.str_('Zn'), 'Ba', np.str_('Pb'), np.str_('Mg'), 'Ca', 'Sr'}, {'V', 'N'}, {'Au', 'N', 'Tl'}, {'Au', 'Tl'}, {'U', 'Cr'}, {'Te', 'Se'}]"
1832,"[{'Ti', 'Si'}, {'Zr', 'Ti', 'Si'}, {'Pt', 'Pd', 'Ir'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Ni', np.str_('Cu'), np.str_('Hg'), np.str_('Co'), np.str_('Cd'), np.str_('Fe'), 'Pb'}, {'Ta', 'Os'}, {'W', 'Mo'}, {'O', 'S'}, {'P', 'Sb', 'As'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {np.str_('Al'), np.str_('B')}, {'Ba', 'Pb', np.str_('Mg'), np.str_('Ca'), np.str_('Sr')}, {'Ni', 'Zn', np.str_('Cu'), np.str_('Hg'), np.str_('Co'), np.str_('Cd'), np.str_('Fe'), 'Mg', 'Pb'}, {'P', 'As'}, {'Te', 'C', 'Se'}, {'Pt', 'Ir'}, {'U', 'Cr'}, {np.str_('Au'), np.str_('Tl')}]"
1833,"[{np.str_('V'), np.str_('Ce'), 'N'}, {'P', np.str_('Sb'), 'As'}, {np.str_('Fe'), 'Ni', 'Co', np.str_('Cu')}, {'Ba', 'Sr', 'Pb', 'Ca'}, {np.str_('Be'), np.str_('Sn'), np.str_('Mn'), np.str_('Cd')}, {'W', 'Mo'}, {'O', 'S', 'Se'}, {'Ti', 'Si'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {np.str_('Bi'), np.str_('Al'), np.str_('Rh')}, {'O', 'S'}, {'Pt', 'Ir'}, {np.str_('Au'), 'Tl'}, {'Zr', 'Ti', 'Si'}, {'P', 'As'}, {'Pt', np.str_('Pd'), 'Ir'}, {np.str_('U'), 'Cr'}, {np.str_('Au'), np.str_('Bi'), 'Tl'}, {np.str_('Be'), np.str_('Sn'), np.str_('Mn'), np.str_('Cu'), np.str_('Cd'), np.str_('Fe')}]"
1834,"[{'Zr', 'Ti', 'Si', 'Th'}, {'W', 'Mo'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), 'Co', 'Mg'}, {'Bi', 'Al'}, {'P', 'Sb', 'As'}, {'P', 'Sb', 'B', 'As'}, {np.str_('Be'), np.str_('Sn'), np.str_('Cd')}, {np.str_('Ni'), 'Co'}, {'O', 'Te', 'S', 'Se'}, {'Au', 'Bi', 'Tl'}, {'O', 'S', 'Se'}, {'Te', 'S', 'Se'}, {'Pt', 'Pd'}, {'O', 'S'}, {'Mg', np.str_('Zn'), np.str_('Cu')}, {'U', np.str_('Cr')}]"
1835,"[{'Zr', 'Ti', 'Si'}, {'Zr', 'Ti', 'Si', 'Th'}, {'K', 'Na', 'H'}, {'Te', 'S', 'Se'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Br', 'I', 'F', 'Cl'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {np.str_('Be'), np.str_('Sn'), np.str_('Cd')}, {'P', 'As'}, {'P', 'Sb', 'As'}, {'W', 'Mo'}, {np.str_('U'), np.str_('Cr')}, {np.str_('Bi'), np.str_('Al')}, {'Ba', np.str_('Pb'), 'Mg', 'Ca', 'Sr'}, {'Pt', np.str_('Os'), np.str_('Ir')}, {np.str_('V'), np.str_('B')}, {'O', 'S', 'Se'}, {'O', 'C'}, {'Fe', 'Ni', 'Co'}, {'O', 'C', 'S'}, {np.str_('Au'), np.str_('Tl')}]"
1836,"[{'Li', 'Na', 'K', 'H', 'Ag'}, {'K', 'Na', 'H'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {np.str_('W'), np.str_('Mo')}, {'O', 'C', 'S', 'Se'}, {np.str_('Zr'), 'Ti', 'Si'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Pt', 'Ir'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Au', np.str_('Bi'), np.str_('Al')}, {'Fe', 'Ni', 'Cd', 'Co'}, {'Os', 'Ir'}, {np.str_('Zn'), 'Ni', 'Cd', np.str_('Cu')}, {'Fe', 'Ni', 'Co'}, {'O', 'S', 'Se'}, {'P', 'As'}, {np.str_('V'), 'Au', np.str_('B')}, {np.str_('Bi'), np.str_('Al')}, {np.str_('V'), np.str_('B')}, {'Be', 'Mn'}, {'U', 'Ce', np.str_('Cr')}]"
1837,"[{'K', 'Na', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {'P', 'As'}, {'Bi', 'B', 'Al', 'Tl', 'Au'}, {np.str_('Zn'), np.str_('Cu'), np.str_('Ba'), np.str_('Cd'), np.str_('Mg'), 'Ca', np.str_('Sr')}, {'Te', 'Se'}, {'W', 'Mo'}, {'Pt', 'Ir'}, {'Zr', 'Ti', 'Si', 'Th'}, {'O', np.str_('C'), 'S'}, {np.str_('Fe'), np.str_('Ni'), 'Co'}, {'Au', 'Bi', 'Al', 'B'}, {np.str_('Ba'), np.str_('Sr'), 'Ca'}, {'Bi', 'Sb', 'B', 'Al', 'Au'}, {'Zr', 'Ti', 'Si'}, {'W', 'Cr', 'Mo'}, {'V', np.str_('Ce')}]"
1838,"[{'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Pt', 'Ir'}, {'Bi', 'Al', 'Rh'}, {'W', 'Mo'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'P', 'Sb', 'As'}, {'P', 'As'}, {'O', np.str_('C'), 'S', np.str_('Se')}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), np.str_('Cd'), np.str_('Co')}, {'V', 'Ce'}, {'O', np.str_('C'), 'S'}, {'Bi', np.str_('B'), 'Al', 'Rh', np.str_('Au')}, {np.str_('Be'), 'Sn', np.str_('Mn')}, {'V', 'Ce', 'Ta'}, {'Ba', 'Mg', 'Sr', 'Ca'}]"
1839,"[{'Br', 'I', 'Cl'}, {'O', 'Te', 'S', 'Se'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Pt', 'Ir'}, {'Zn', 'Ba', np.str_('Pb'), 'Mg', 'Ca', 'Sr'}, {'Fe', 'Ni', 'Co'}, {'K', 'Na', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Au', 'Tl'}, {'P', 'As'}, {np.str_('Bi'), np.str_('Al')}, {'W', np.str_('Mo')}, {'O', np.str_('C'), 'S', 'Se'}, {'Br', 'I', np.str_('F'), 'Cl'}, {'Fe', 'Co'}, {'Ta', np.str_('Nb')}]"
1840,"[{'Ba', 'Sr', 'Ca'}, {'Ba', 'Mg', 'Sr', 'Ca'}, {np.str_('Pt'), np.str_('Pd'), 'Ir'}, {'Zr', 'Ti', 'Si', 'Th'}, {'W', 'Mo'}, {'Ta', 'Nb'}, {'K', 'Na', 'H'}, {'Br', 'I', 'F', 'Cl'}, {'Br', 'I', 'Cl'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'P', 'As'}, {'Au', 'Bi', 'Al', 'B'}, {'Fe', np.str_('Ni'), 'Co'}, {np.str_('Be'), np.str_('Hg'), 'Pb'}, {'W', 'Cr', 'Mo'}, {'O', 'C', 'S', 'Se'}, {'V', 'N'}, {'Bi', 'B', 'Al', 'Tl', 'Au'}]"
1841,"[{'P', 'Sb', 'As'}, {'K', 'Na', 'Ag', 'H'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'O', 'Te', 'S', 'Se'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {np.str_('Bi'), np.str_('Al')}, {'Pt', 'Pd'}, {'Fe', 'Ni', 'Co'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Zn', 'Cu', 'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {np.str_('Be'), np.str_('Mn')}, {'W', 'Mo'}, {'Ta', 'Nb'}, {'O', 'S'}, {np.str_('Au'), np.str_('Bi'), np.str_('Al'), np.str_('B')}, {np.str_('Au'), np.str_('B')}, {'U', np.str_('Cr')}]"
1842,"[{'Br', 'I', 'F', 'Cl'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'O', 'C', 'S'}, {'Te', 'Se'}, {'Au', 'Bi', 'Al', 'Rh'}, {'Pt', 'Pd', 'Ir'}, {'Zr', 'Ti', 'Si', 'Th'}, {np.str_('W'), np.str_('Mo')}, {np.str_('Pt'), 'Pd'}, {np.str_('Fe'), np.str_('Ni'), np.str_('Co')}, {np.str_('Hg'), np.str_('Zn'), np.str_('Cu')}, {'Ba', 'Sr', 'Pb', np.str_('Ca')}, {'Zr', 'Ti', 'Si'}, {'P', 'Sb', 'As'}, {'Ta', 'Nb'}, {'V', 'B'}, {np.str_('Sn'), np.str_('Os')}]"
1843,"[{'Ta', 'Nb'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Br', 'I', 'Cl'}, {'O', 'C', 'S', 'Se'}, {'Te', 'S', 'Se'}, {'Ba', np.str_('Sr'), 'Pb', 'Ca'}, {'Zn', 'Cd', 'Cu'}, {'Fe', np.str_('Ni'), 'Co'}, {'La', 'Tl'}, {'P', 'Sb', 'As'}, {'P', 'As'}, {'Bi', 'Sb', 'B', 'As', 'P', 'Al', 'Au'}, {'W', 'Mo', np.str_('U')}, {np.str_('Sn'), 'Pt', 'Ir'}, {np.str_('Be'), 'Mn'}, {'Pt', 'Pd'}, {'Br', 'I', 'F', 'Cl'}, {'W', 'Mo'}, {'K', 'Na'}, {np.str_('Zr'), 'Ti', 'Si', np.str_('Th')}, {np.str_('Zr'), 'Ti', 'Si'}, {'K', 'Na', 'H'}, {'O', 'Te', 'S', 'Se'}]"
1844,"[{'P', 'Sb', 'As'}, {'O', 'C', 'S'}, {'K', 'Na'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Zn', 'Cu'}, {'Fe', 'Ni', 'Co'}, {'Pt', 'Pd'}, {'Zr', 'Ti', 'Si'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Te', 'Se'}, {np.str_('Bi'), np.str_('Al'), np.str_('Rh')}, {np.str_('Ta'), np.str_('Nb')}, {'Pt', 'Pd', 'Ir'}, {'W', 'U', 'Mo'}, {'Br', 'I', 'F', 'Cl'}, {'Br', 'I', 'Cl'}, {np.str_('La'), np.str_('Tl')}, {np.str_('V'), np.str_('N')}, {'Au', 'B'}]"
1845,"[{'Br', 'I', 'Cl'}, {'O', 'C', 'S'}, {'Te', 'Se'}, {'Zr', 'Ti', 'Si', 'Th'}, {'W', 'U', 'Mo'}, {'Ta', 'Nb'}, {'P', 'Sb', 'As'}, {'Au', 'La', 'B', 'Tl'}, {'Fe', 'Ni', 'Co'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Zn', 'Cu'}, {'Li', 'K', 'Na', 'Ag'}, {np.str_('Bi'), 'B', np.str_('Al'), 'Tl', 'La', 'Au'}, {np.str_('V'), np.str_('Ce')}, {np.str_('Pt'), 'Pd'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na'}, {'Zr', 'Ti', 'Si'}, {'Sb', 'As'}, {np.str_('Sn'), np.str_('Ir')}, {'Be', np.str_('Mn')}]"
1846,"[{'Ta', 'V', 'Nb'}, {'P', 'Sb', 'As'}, {'Bi', 'B', 'Al', 'Au', np.str_('Cr')}, {'O', 'C', 'S'}, {'Li', 'K', 'Na', 'Ag'}, {'Zn', 'Ba', 'Mg', 'Ca', 'Sr'}, {'Fe', np.str_('Ni'), 'Co'}, {np.str_('Pt'), 'Pd'}, {'Zr', 'Ti', 'Si'}, {'Te', 'Se'}, {'W', 'U', 'Mo'}, {np.str_('La'), np.str_('Tl')}, {'Br', 'I', 'F', 'Cl'}, {'Zn', 'Cu', 'Ba', 'Pb', 'Cd', 'Mg', 'Ca', 'Sr'}, {'Zr', 'Ti', 'Si', 'Th'}, {'P', 'As'}, {'Br', 'I', 'Cl'}, {np.str_('Mn'), np.str_('Rh')}]"
1847,"[{'La', 'Tl'}, {'Au', np.str_('B')}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Pt', 'Pd'}, {'Zr', 'Ti', 'Si', np.str_('Th')}, {'Te', 'Se'}, {'W', 'Mo', np.str_('U')}, {'P', 'Sb', 'As'}, {'Ta', 'Nb'}, {'O', 'C', 'S'}, {'K', 'Na'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {np.str_('Be'), np.str_('Hg'), np.str_('Cd')}, {np.str_('Bi'), np.str_('B'), np.str_('Al'), np.str_('Rh'), np.str_('Cr')}, {'Sn', 'Ir'}, {'Ta', 'V', 'Nb'}, {np.str_('Os'), np.str_('Ru')}, {np.str_('Fe'), 'Ni', np.str_('Co')}, {'P', 'As'}, {np.str_('Au'), 'La', 'Tl'}, {'Te', 'S', 'Se'}, {'O', 'Te', 'S', 'Se'}, {'Ce', 'N'}]"
1848,"[{'K', 'Na', 'Ag'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {'P', 'As'}, {'O', 'C', 'S', 'Se'}, {'P', 'Sb', 'As'}, {'V', 'Nb', 'Ta'}, {'W', 'Mo'}, {'O', 'Te', 'S', 'Se'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Pt', 'Pd', np.str_('Ir')}, {'Cs', 'Rb'}, {'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {np.str_('Bi'), 'Al', np.str_('B')}, {'Au', 'La', np.str_('B'), 'Tl'}, {'Li', 'K', 'Na', 'Ag'}, {'Ta', 'Nb'}, {'W', 'U', 'Mo'}, {'Fe', 'Ni', 'Co'}, {'Zn', 'Mg', 'Cd', 'Cu'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'K', 'Na'}, {'Be', np.str_('Mn')}, {'Pt', 'Pd'}]"
1849,"[{'V', 'Nb', 'Ta'}, {'W', 'U', 'Mo'}, {'Pt', np.str_('Pd')}, {'Zr', 'Ti', 'Si', np.str_('Th')}, {'Bi', 'B', np.str_('Al'), 'Rh', 'Cr'}, {np.str_('Fe'), 'Ni', 'Co'}, {'Zn', 'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'O', 'C'}, {'P', 'Sb', 'As'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'U', 'Mo'}, {'Au', 'La', 'Tl'}, {'O', 'S', 'Se'}, {'Ta', 'Nb'}, {'Cs', 'Rb'}, {'Br', 'I', 'Cl'}, {'Li', 'K', 'Na', 'Ag'}, {'O', 'Te', 'S', 'Se'}, {'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'Zn', 'Cu', 'Ba', 'Cd', 'Pb', 'Mg', 'Ca', 'Sr'}, {np.str_('Be'), np.str_('Sn'), 'Mn'}, {'P', 'As'}, {np.str_('Os'), 'Ir'}]"
1850,"[{'Zr', 'Ti', 'Si', 'Th'}, {'Cs', 'Rb'}, {'Pt', np.str_('Pd')}, {'W', 'U', 'Mo'}, {'Te', 'Se'}, {'Fe', 'Ni', 'Co'}, {'P', 'As'}, {'O', 'C'}, {'Br', 'I', 'F', 'Cl'}, {'Br', 'I', 'Cl'}, {'Li', 'K', 'Na', 'Ag'}, {'K', 'Na'}, {'Li', 'Na', 'K', 'H', 'Ag'}, {'P', np.str_('Sb'), 'As'}, {'Ta', np.str_('V'), np.str_('Nb')}, {np.str_('Au'), np.str_('B')}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), np.str_('Ba'), np.str_('Pb'), np.str_('Cd'), np.str_('Mg'), np.str_('Ca'), np.str_('Sr')}, {np.str_('Bi'), np.str_('Rh')}, {'La', 'Tl'}, {np.str_('Ba'), np.str_('Pb'), np.str_('Mg'), np.str_('Ca'), np.str_('Sr')}, {'Os', 'Ru'}, {np.str_('Rh'), 'Ru'}]"
1851,"[{'Br', 'I', 'Cl'}, {'Li', 'K', 'Na', 'Ag'}, {'Cs', 'Rb'}, {'O', 'C', 'S'}, {'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'Pt', 'Pd', 'Ir'}, {'Ni', 'Co'}, {'Zr', 'Ti', 'Si', 'Th'}, {'W', 'U', 'Mo'}, {'P', 'As'}, {np.str_('Ta'), np.str_('Nb')}, {'O', 'C', 'S', 'H'}, {'Au', 'Al', 'B'}, {'Fe', 'Ni', 'Co'}, {'Te', 'S', 'Se'}, {'La', 'Tl'}, {'Au', 'La', 'Tl'}, {np.str_('Be'), 'Mn'}]"
1852,"[{'Ta', np.str_('V'), 'Nb'}, {'Br', 'I', 'Cl'}, {'P', 'Sb', 'As'}, {'O', 'Te', 'S', 'Se'}, {'W', np.str_('U'), 'Mo'}, {'Zr', 'Ti', 'Si'}, {'Pt', 'Pd'}, {'Ba', 'Pb', np.str_('Mg'), 'Ca', 'Sr'}, {'K', 'Na'}, {'Cs', 'Rb'}, {'La', 'Tl'}, {np.str_('Mg'), np.str_('Zn'), np.str_('Cu')}, {np.str_('Sn'), 'Ir'}, {np.str_('Au'), np.str_('Bi'), np.str_('B'), np.str_('Sb')}, {'Br', 'I', 'F', 'Cl'}, {np.str_('Au'), np.str_('Bi'), np.str_('B')}, {'O', 'C'}, {np.str_('U'), 'Mo'}, {np.str_('Mg'), np.str_('Fe'), 'Ni', 'Co'}, {'Li', 'K', np.str_('Ag'), 'Na'}, {'Zr', 'Ti', 'Si', 'Th'}, {np.str_('Mn'), 'Cd'}, {np.str_('Zn'), np.str_('Cu')}]"
1853,"[{'Cs', 'Rb'}, {'La', 'Tl'}, {'Ba', 'Sr', 'Pb', 'Ca'}, {'Fe', 'Ni', 'Co'}, {'Pt', 'Pd', 'Ir'}, {'Zr', 'Ti', 'Si', 'Th'}, {'P', 'Sb', 'As'}, {'O', 'C', 'S', 'H'}, {'Br', 'I', 'Cl'}, {'Li', 'K', 'Na', 'Ag'}, {'Ta', 'V', 'Nb'}, {np.str_('Be'), np.str_('Mn')}, {'Al', 'B', np.str_('Rh')}, {'W', 'U', 'Mo'}, {'Br', 'I', 'F', 'Cl'}, {'O', 'C', 'S'}, {'Zn', 'Cu'}, {'Zr', 'Ti', 'Si'}, {'K', 'Na'}]"
1854,"[{'Ni', 'Zn', 'Cu', 'Ba', 'Co', 'Fe', 'Mg', 'Ca', 'Sr'}, {'Zn', 'Cu', 'Ba', np.str_('Pb'), 'Mg', 'Ca', 'Sr'}, {'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'Pt', 'Pd', np.str_('Ir')}, {'Pt', 'Ir'}, {'Zr', 'Ti', 'Si'}, {'Zr', 'Ti', 'Si', 'Th'}, {'O', 'C'}, {'W', 'U', 'Mo'}, {'Al', 'Cr'}, {'P', 'Sb', 'As'}, {'P', 'As'}, {'K', 'Na'}, {'Ta', 'V', 'Nb'}, {'Cs', 'Rb'}, {'La', 'Tl'}, {'Br', 'I', 'F', 'Cl'}, {np.str_('Be'), np.str_('Mn')}, {'Ni', 'Zn', 'Cu', 'Co', 'Fe', 'Mg'}, {'Li', 'K', 'Ag', 'Na'}, {'Te', 'Se'}, {'Ta', 'Nb'}, {'K', 'O', 'C', 'Na'}, {'O', 'Te', 'Se'}, {'Mg', 'Zn', 'Cu'}, {'Sn', 'Os'}, {'Hg', 'Cd'}]"
1855,"[{'Ta', 'Nb'}, {'V', 'Nb', 'Ta'}, {'P', 'Sb', 'As'}, {'Al', 'Cr'}, {np.str_('Mg'), 'Fe', 'Ni', 'Co'}, {'Pt', 'Pd'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Na'}, {'Li', 'K', 'Na', 'Ag'}, {'O', 'C', 'H'}, {'W', 'U', 'Mo'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Cs', 'Rb'}, {'Zn', np.str_('Cu')}, {'Ba', 'Mg', np.str_('Sr'), np.str_('Ca')}, {np.str_('Hg'), np.str_('Cd')}, {np.str_('P'), 'As'}, {'Zr', 'Ti', 'Si'}, {np.str_('La'), 'Tl'}, {'W', 'Mo'}, {'Ni', 'Zn', np.str_('Cu'), 'Co', 'Fe', np.str_('Mg')}, {'Au', np.str_('B')}, {'Te', 'S', 'Se'}, {'Ni', 'Ba', 'Co', 'Fe', np.str_('Mg'), np.str_('Ca'), np.str_('Sr')}]"
1856,"[{'Ta', 'V', 'Nb'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {'O', 'C', 'S', np.str_('Se')}, {'Li', 'K', 'Na', 'Ag'}, {np.str_('Ni'), np.str_('Ba'), 'Co', 'Mg', np.str_('Ca'), np.str_('Sr')}, {'Al', 'Cr'}, {'P', 'Sb', 'B', 'As'}, {'Pt', 'Ir'}, {'W', 'U', 'Mo'}, {'Zr', 'Ti', 'Si', 'Th'}, {'Cs', 'Rb'}, {'Zr', 'Ti', 'Si'}, {np.str_('Ba'), 'Mg', np.str_('Sr'), np.str_('Ca')}, {'P', 'Sb', 'As'}, {'O', 'C'}, {'W', 'Mo'}, {'Bi', 'Rh', np.str_('Ru')}, {'Pt', np.str_('Pd')}, {'Zn', 'Cu'}, {np.str_('Ni'), np.str_('Ba'), np.str_('Pb'), 'Co', 'Mg', np.str_('Ca'), np.str_('Sr')}, {'La', 'Tl'}, {'O', 'C', 'H'}, {'Pt', np.str_('Pd'), 'Ir'}, {'O', 'C', 'S', 'H'}, {np.str_('Be'), np.str_('Sn'), 'Os'}, {'La', 'Al', 'Tl'}]"
1857,"[{'O', 'C', 'S'}, {'O', 'C'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {np.str_('Bi'), 'B', 'Al', 'Au', 'Cr'}, {'P', np.str_('Sb'), 'As'}, {'Fe', 'Ni', 'Co'}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'Zn', 'Cu'}, {'Pt', 'Pd', np.str_('Ir')}, {'Be', 'Cd'}, {'Cs', 'Rb'}, {'Li', 'K', 'Na', 'Ag'}, {'Ta', np.str_('Nb')}, {np.str_('Zr'), np.str_('Ti'), np.str_('Si'), 'Th'}, {'W', 'Mo'}, {np.str_('La'), 'Tl'}, {'K', 'Na'}, {'Te', 'Se'}, {'Te', 'S', 'Se'}, {'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'Ta', np.str_('Nb'), np.str_('La'), 'Tl'}]"
1858,"[{'Br', 'I', 'Cl'}, {'O', 'C', 'H'}, {'W', 'U', 'Mo'}, {'Ni', 'Zn', 'Cu', 'Ba', 'Pb', 'Cd', 'Mg', 'Ca', 'Sr'}, {'Ni', 'Zn', 'Cu', 'Ba', 'Pb', 'Co', 'Cd', 'Mg', 'Ca', 'Sr'}, {'Zr', np.str_('Ti'), 'Si', 'Th'}, {'Cs', 'Rb'}, {'K', 'Na'}, {'Li', 'K', 'Na', 'Ag'}, {'Ta', 'Nb'}, {'P', 'Sb', 'As'}, {'Zr', np.str_('Ti'), np.str_('Si')}, {np.str_('Pt'), 'Pd', np.str_('Ir')}, {np.str_('La'), np.str_('Tl')}, {'Fe', 'Ni', 'Co'}, {'Au', 'Al', np.str_('La'), np.str_('Tl')}, {'Br', 'I', 'F', 'Cl'}, {'V', 'Ce'}, {'Ba', 'Pb', 'Mg', 'Ca', 'Sr'}, {'O', 'C', 'S', 'H'}, {'Te', 'S', 'Se'}, {'Au', 'Cr', 'Al', 'B'}, {'O', 'Te', 'S', 'Se'}, {'Mg', 'Fe', 'Ni', 'Co'}, {np.str_('Be'), 'Mn'}, {np.str_('Os'), np.str_('Ru')}]"
1859,"[{'Ta', 'Nb'}, {'O', 'C', 'S'}, {'Br', 'I', 'Cl'}, {'Br', 'I', 'F', 'Cl'}, {'La', 'Tl'}, {'Cs', 'Rb'}, {'Li', 'K', 'Na', 'Ag'}, {'Ba', np.str_('Pb'), np.str_('Mg'), 'Ca', 'Sr'}, {'Fe', 'Mn'}, {'Ti', 'Si'}, {'P', 'Sb', 'As'}, {'P', 'Sb', 'B', 'As'}, {np.str_('W'), 'Mo'}, {np.str_('Mg'), 'Fe', np.str_('Ni'), 'Co'}, {'Zn', np.str_('Cu'), np.str_('Ba'), np.str_('Pb'), np.str_('Mg'), np.str_('Ca'), 'Sr'}, {'Sn', 'Th', 'Si', np.str_('Zr'), 'Ti'}, {'W', 'Mo', np.str_('U')}, {'Pt', 'Pd', np.str_('Ir')}, {'K', 'Na'}, {np.str_('Ni'), 'Zn', np.str_('Cu'), np.str_('Ba'), np.str_('Pb'), np.str_('Mg'), np.str_('Ca'), 'Sr'}, {np.str_('Ni'), 'Zn', np.str_('Cu'), np.str_('Ba'), np.str_('Pb'), 'Co', np.str_('Mg'), np.str_('Ca'), 'Sr'}, {np.str_('Au'), np.str_('Bi'), np.str_('Al'), 'B'}, {'O', 'C', 'S', 'Se'}, {'Ce', np.str_('Ru')}]"
